Country,Vendor,Source,Data Domain,Subject Area,Product Name,Enrich Layer,Modelled layer,Analytics Layer,Updated/Released on:,GitHub repository(-ies),enrich layer sttm,model sttm,analytics sttm,Confluence Link(s) for other Docs.,Owner/Key SME,Decomissionning Status,Retention needs
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,LOC,S_IQVIA_HDSC_LOC,DIM_LOC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,AC_CHG,S_IQVIA_HDSC_AC_CHG,DIM_AC_CHG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_PCMDTY_GRP,S_IQVIA_HDSC_PROD_PCMDTY_GRP,MAP_PROD_PCMDTY_GRP,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,AC,S_IQVIA_HDSC_AC,DIM_AC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,CLIENT_NETWORK_BNDRY_ASSC,S_IQVIA_HDSC_CLIENT_NETWORK_BNDRY_ASSC,MAP_CLIENT_NETWORK_BNDRY_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,LCL_CLAS,S_IQVIA_HDSC_LCL_CLAS,DIM_LCL_CLAS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,LOC,S_IQVIA_HDSC_LOC,DIM_LOC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,AC,S_IQVIA_HDSC_AC,DIM_AC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,LOC,S_IQVIA_HDSC_LOC,DIM_LOC,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Sell-Out,MTHLY_AC_PROD_CHNL_SUM,S_IQVIA_HDSC_MTHLY_AC_PROD_CHNL_SUM,FACT_MTHLY_AC_PROD_CHNL_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,MAT_BNDRYAK7_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_MAT_BNDRYAK7_RXER_PRODAK8_SOB_SUM,FACT_MAT_BNDRYAK7_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,FACT_MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ASSC,S_IQVIA_HDSC_PROD_ASSC,MAP_PROD_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,QTRLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_QTRLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,FACT_QTRLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SOB_TYP,S_IQVIA_HDSC_SOB_TYP,REF_SOB_TYP,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,MAT_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_MAT_RXER_PRODAK8_SOB_SUM,FACT_MAT_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,MTHLY_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_MTHLY_RXER_PRODAK8_SOB_SUM,FACT_MTHLY_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ASSC,S_IQVIA_HDSC_PROD_ASSC,MAP_PROD_ASSC,, , ,,,,,,
CA,IQVIA,IQVIA,Market Analytics,Sales Analytics,Prescription,QTRLY_RXER_PRODAK8_SOB_SUM,S_IQVIA_HDSC_QTRLY_RXER_PRODAK8_SOB_SUM,FACT_QTRLY_RXER_PRODAK8_SOB_SUM,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SOB_TYP,S_IQVIA_HDSC_SOB_TYP,REF_SOB_TYP,, , ,,,,,,
CA,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL_ASSC,S_IQVIA_HDSC_CHNL_ASSC,MAP_CHNL_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CH,IQVIA,IQVIA,Market Analytics,Sales Analytics,Sell-In,MTHLY_BNDRY_PROD_CHNL_SUM,S_IQVIA_HDSC_MTHLY_BNDRY_PROD_CHNL_SUM,FACT_MTHLY_BNDRY_PROD_CHNL_SUM,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ASSC,S_IQVIA_HDSC_PROD_ASSC,MAP_PROD_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,CHC,S_IQVIA_HDSC_CHC,DIM_CHC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,CMDTY_PROF_CLAS_TYP,S_IQVIA_HDSC_CMDTY_PROF_CLAS_TYP,REF_CPROF_CLAS_TYP,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,FRMLRY_REIMBMNT_CATG,S_IQVIA_HDSC_FRMLRY_REIMBMNT_CATG,REF_FRMLRY_REIMBMNT_CATG,, , ,,,,,,
CH,IQVIA,IQVIA,Market Analytics,Sales Analytics,Sell-In,MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM,S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM,FACT_MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_ROLE,S_IQVIA_HDSC_ORG_ROLE,REF_ORG_ROLE,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_BIOL_CLAS_TYP,S_IQVIA_HDSC_PCMDTY_BIOL_CLAS_TYP,REF_PCMDTY_BIOL_CLAS_TYP,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_DETL_RX_CATG,S_IQVIA_HDSC_PCMDTY_DETL_RX_CATG,REF_PCMDTY_DETL_RX_CATG,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , ,,,,,,
CH,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , ,,,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,AC_TYP,S_IQVIA_HDSC_AC_TYP,REF_AC_TYP,, , ,,,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , ,,,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,CMDTY_LCYC_TYP,S_IQVIA_HDSC_CMDTY_LCYC_TYP,REF_CMDTY_LCYC_TYP,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_CMDTY_LCYC_TYP_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_CMDTY_LCYC_TYP.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,CONTG_ME_CATG,S_IQVIA_HDSC_CONTG_ME_CATG,REF_CONTG_ME_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_CONTG_ME_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_CONTG_ME_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , ,,,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , ,,,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , ,,,,,,
DE,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , ,,,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,GENERIC_BRANDED,S_IQVIA_HDSC_GENERIC_BRANDED,REF_GENERIC_BRANDED,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_GENERIC_BRANDED_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_GENERIC_BRANDED.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,HERBL_PROD_CATG,S_IQVIA_HDSC_HERBL_PROD_CATG,REF_HERBL_PROD_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_HERBL_PROD_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_HERBL_PROD_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,HOMEOPC_PROD_CATG,S_IQVIA_HDSC_HOMEOPC_PROD_CATG,REF_HOMEOPC_PROD_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_HOMEOPC_PROD_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_HOMEOPC_PROD_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,INDCTN_FOR_USE_CATG,S_IQVIA_HDSC_INDCTN_FOR_USE_CATG,REF_INDCTN_FOR_USE_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_INDCTN_FOR_USE_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_INDCTN_FOR_USE_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,MAIL_MTRL_TOPIC_CATG,S_IQVIA_HDSC_MAIL_MTRL_TOPIC_CATG,REF_MAIL_MTRL_TOPIC_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_MAIL_MTRL_TOPIC_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_MAIL_MTRL_TOPIC_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,MKT_SEGTN_CATG,S_IQVIA_HDSC_MKT_SEGTN_CATG,REF_MKT_SEGTN_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_MKT_SEGTN_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_MKT_SEGTN_CATG.xlsx,,,,
DE,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL,S_IQVIA_HDSC_MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL,FACT_MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_FACT_MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_DE_V18.3.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/FACT_MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL.xlsx,,,,
